Sales_ID,name,year,selling_price,km_driven,State_or_Province,City,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,sold,Region
230,Nissan Sunny XL,2014,550000,37000,Michigan,Detroit,3,1,1,0,16.95,1498,97.7,5,1,0
231,Ford EcoSport 1.5 Petrol Titanium Plus BSIV,2018,910000,15000,Michigan,Detroit,3,1,1,0,17.0,1497,121.36,5,1,0
232,Nissan Micra Active XV S,2015,300000,80000,Michigan,Detroit,3,1,1,0,19.49,1198,67.04,5,1,0
233,Maruti Wagon R LXI Optional,2016,350000,140000,Massachusetts,Boston,3,1,1,0,20.51,998,67.04,5,1,1
234,Mahindra Ssangyong Rexton RX5,2013,900000,70000,Massachusetts,Boston,1,1,1,0,12.83,2696,162.0,7,1,1
235,Mahindra Quanto C8,2013,300000,120000,Illinois,Chicago,1,1,1,2,17.21,1493,100.0,7,1,0
236,Maruti Ritz LDi,2010,250000,110000,Illinois,Chicago,1,1,1,2,21.1,1248,73.9,5,1,0
237,Hyundai Creta 1.6 CRDi SX Plus Dual Tone,2017,1100000,37000,Michigan,Detroit,1,1,1,0,19.67,1582,126.2,5,1,0
238,Renault KWID RXT,2016,270000,44000,District of Columbia,Washington,3,1,1,0,25.17,799,53.3,5,1,1
239,Maruti Ertiga VDI,2015,640000,80000,District of Columbia,Washington,1,1,1,0,20.77,1248,88.76,7,1,1
240,Mahindra XUV500 W4,2015,650000,125000,Illinois,Chicago,1,1,1,0,15.1,2179,140.0,7,1,0
241,Maruti Eeco 5 Seater AC BSIV,2017,409999,13500,District of Columbia,Washington,3,1,1,0,15.37,1196,73.0,5,1,1
242,Hyundai Santro Xing GLS,2011,165000,75000,District of Columbia,Washington,3,1,1,0,17.92,1086,62.1,5,1,1
243,Hyundai Accent GLE,2007,80000,120000,Pennsylvania,Philadelphia,3,1,1,2,13.2,1495,94.0,5,1,1
244,Mahindra XUV500 W8 2WD,2012,535000,120000,Pennsylvania,Philadelphia,1,1,1,0,15.1,2179,140.0,7,1,1
245,Toyota Innova 2.5 EV (Diesel) PS 7 Seater BS IV,2013,700000,70000,California,Los Angeles,1,1,1,0,12.99,2494,100.57,7,1,3
246,Maruti Swift Dzire VDI,2013,550000,70000,New York,New York City,1,1,1,0,23.4,1248,74.0,5,1,1
247,Honda Amaze S CVT Petrol BSIV,2019,680000,15000,California,Los Angeles,3,1,0,0,19.0,1199,88.76,5,1,3
248,Hyundai i10 Sportz 1.2,2009,200000,53000,California,Los Angeles,3,1,1,2,20.36,1197,78.9,5,1,3
249,Maruti Swift Dzire VDI,2014,500000,120000,Texas,Dallas,1,1,1,2,23.4,1248,74.0,5,1,0
250,Maruti Ertiga SHVS ZDI Plus,2016,1000000,70000,Texas,Dallas,1,1,1,0,24.52,1248,88.5,7,1,0
251,Hyundai Getz 1.3 GVS,2008,110000,120000,California,San Diego,3,1,1,2,14.2,1341,82.9,5,1,3
252,Hyundai i20 1.2 Magna,2012,320000,100000,California,San Diego,3,1,1,2,18.5,1197,80.0,5,1,3
254,Maruti Swift LXI Optional-O,2015,350000,100000,New York,New York City,3,1,1,0,20.4,1197,83.11,5,1,1
255,Tata Indica Vista TDI LS,2013,170000,162500,California,Los Angeles,1,1,1,0,19.4,1405,70.0,5,1,3
256,Hyundai i20 2015-2017 Asta 1.4 CRDi,2017,800000,39000,Massachusetts,Boston,1,1,1,0,22.54,1396,88.73,5,1,1
257,Maruti Ignis 1.3 Alpha,2017,500000,75000,Massachusetts,Boston,1,1,1,0,26.8,1248,74.0,5,1,1
258,Tata Hexa XTA,2017,1380000,50000,Florida,Miami,1,1,0,0,17.6,2179,153.86,7,1,2
259,Mahindra Marazzo M6 8Str,2019,1300000,40000,Florida,Miami,1,1,1,0,17.3,1497,121.0,8,1,2
260,Hyundai Verna 1.6 CRDI,2013,530000,92500,California,Los Angeles,1,1,1,0,22.32,1582,126.3,5,1,3
261,Maruti Swift Dzire VDI,2012,360000,158000,California,Los Angeles,1,1,1,0,23.4,1248,74.0,5,1,3
262,Maruti Swift Dzire LDi,2012,310000,120000,California,Los Angeles,1,1,1,0,19.3,1248,73.9,5,1,3
263,Honda City i DTEC V,2015,725000,50000,Washington,Seattle,1,1,1,2,26.0,1498,98.6,5,1,3
264,Maruti Swift Dzire ZDi,2012,340000,110000,Michigan,Detroit,1,1,1,0,19.3,1248,73.9,5,1,0
265,Hyundai Xcent 1.2 CRDi E,2017,550000,2000,California,San Francisco,1,1,1,2,25.4,1186,73.97,5,1,3
266,Toyota Fortuner 3.0 Diesel,2011,1150000,181000,California,San Francisco,1,1,1,2,11.5,2982,171.0,7,1,3
267,Tata Tiago 1.05 Revotorq XZ,2016,380000,70000,California,San Francisco,1,1,1,0,27.28,1047,69.0,5,1,3
268,Nissan Sunny XL AT Special Edition,2013,350000,90000,Texas,Houston,3,1,0,2,17.97,1498,99.6,5,1,0
269,Hyundai Elite i20 Magna Plus BSIV,2019,610000,2000,Texas,Houston,3,1,1,0,18.6,1197,81.86,5,1,0
270,Maruti Swift Dzire VXI,2015,525000,20000,California,San Diego,3,1,1,0,20.85,1197,83.14,5,1,3
271,Toyota Innova 2.5 GX 7 STR,2011,480000,120000,California,San Diego,1,1,1,0,12.8,2494,102.0,7,1,3
272,Mahindra Thar CRDe,2017,780000,35000,Pennsylvania,Philadelphia,1,1,1,0,16.55,2498,105.0,6,1,1
273,Maruti Swift Dzire ZDi,2012,320000,193000,Michigan,Detroit,1,1,1,0,19.3,1248,73.9,5,1,0
274,Maruti Swift 1.2 DLX (Only Delhi),2014,375000,80000,Michigan,Detroit,3,1,1,0,20.4,1197,81.8,5,1,0
275,Datsun GO D Petrol,2019,300000,40000,California,Los Angeles,3,1,1,0,19.02,1198,67.05,5,1,3
276,Hyundai i20 Asta 1.4 CRDi,2015,500000,70000,California,San Diego,1,1,1,1,22.54,1396,88.73,5,1,3
277,Mahindra Scorpio LX,2011,404000,122358,California,San Diego,1,1,1,0,12.05,2179,120.0,9,1,3
278,Tata Sumo Gold EX BSIII,2015,500000,75000,North Carolina,Charlotte,1,1,1,0,14.07,2956,69.01,7,1,2
279,Tata Tiago Wizz 1.05 Revotorq,2017,350000,120000,Massachusetts,Boston,1,1,1,0,27.28,1047,69.0,5,1,1
280,Tata Zest Revotron 1.2 XT,2015,380000,40000,California,San Diego,3,1,1,0,17.57,1193,88.7,5,1,3
281,Hyundai Accent GLE,2008,114999,95200,Washington,Seattle,3,1,1,4,13.2,1495,94.0,5,1,3
282,Honda Brio Exclusive Edition,2014,335000,33033,District of Columbia,Washington,3,0,1,0,19.4,1198,86.8,5,1,1
283,Hyundai Grand i10 AT Asta,2015,465000,63063,District of Columbia,Washington,3,0,0,0,18.9,1197,82.0,5,1,1
284,Tata Manza Club Class Quadrajet90 LX,2012,290000,60000,North Carolina,Charlotte,1,1,1,0,21.02,1248,88.76,5,1,2
285,Maruti Alto LX,2005,110000,45000,North Carolina,Charlotte,3,1,1,2,19.7,796,46.3,5,1,2
286,Tata New Safari DICOR 2.2 EX 4x2,2011,450000,80000,California,Los Angeles,1,1,1,4,11.57,2179,138.1,7,1,3
287,Mahindra Bolero SLE,2009,400000,170000,California,Los Angeles,1,1,1,2,13.6,2523,63.0,7,1,3
288,Mahindra Bolero DI DX 7 Seater,2007,210000,207890,District of Columbia,Washington,1,1,1,2,13.6,2523,63.0,7,1,1
289,Mercedes-Benz GL-Class 220d 4MATIC Sport,2018,4600000,7976,Texas,Houston,1,1,0,0,17.9,2143,170.0,5,1,0
290,Maruti Omni E MPI STD BS IV,2016,220000,35000,Florida,Miami,3,1,1,0,16.8,796,34.2,8,1,2
291,Hyundai Grand i10 Sportz,2017,450000,35000,Washington,Seattle,3,1,1,0,18.9,1197,82.0,5,1,3
292,Hyundai Grand i10 Sportz,2017,450000,35000,Illinois,Chicago,3,1,1,0,18.9,1197,82.0,5,1,0
293,Hyundai i10 Sportz AT,2013,290000,50000,New York,New York City,3,1,0,0,16.95,1197,78.9,5,1,1
294,Maruti Swift VXI Deca,2016,520000,20000,New York,New York City,3,1,1,0,20.4,1197,81.8,5,1,1
295,Hyundai i10 Sportz AT,2011,265000,20000,New York,New York City,3,1,0,0,16.95,1197,78.9,5,1,1
296,Maruti Swift VXI,2012,330000,50000,Georgia,Atlanta,3,1,1,2,18.6,1197,85.8,5,1,2
297,Maruti Swift VXI,2012,330000,50000,California,Los Angeles,3,1,1,2,18.6,1197,85.8,5,1,3
298,Mahindra Bolero 2011-2019 ZLX,2014,509999,120000,Massachusetts,Boston,1,1,1,0,15.96,2523,62.1,7,1,1
299,Hyundai Verna 1.6 SX VTVT (O),2014,500000,70000,Massachusetts,Boston,3,1,1,0,17.1,1591,121.3,5,1,1
300,Hyundai i20 Active 1.2,2015,525000,50000,California,Los Angeles,3,1,1,0,17.19,1197,81.86,5,1,3
301,Maruti Baleno Zeta,2019,675000,16500,Georgia,Atlanta,3,1,1,0,21.01,1197,81.8,5,1,2
302,Hyundai i20 1.2 Asta,2010,300000,70000,New York,New York City,3,1,1,0,17.0,1197,80.0,5,1,1
303,Maruti Alto LXI,2005,90000,99361,New York,New York City,3,1,1,2,19.7,796,46.3,5,1,1
304,Maruti Swift Dzire VDI,2017,650000,25000,California,Los Angeles,1,1,1,0,26.59,1248,74.0,5,1,3
305,Maruti Swift Dzire VXI,2014,409000,70000,California,Los Angeles,3,1,1,2,19.1,1197,85.8,5,1,3
306,Hyundai Grand i10 CRDi Sportz,2015,395000,80000,Florida,Miami,1,1,1,2,24.0,1120,70.0,5,1,2
308,Maruti Swift Dzire VXI,2014,400000,70000,Pennsylvania,Philadelphia,3,1,1,2,19.1,1197,85.8,5,1,1
309,Chevrolet Beat LS,2012,120000,60000,California,San Diego,3,1,1,4,18.6,1199,79.4,5,1,3
310,Tata Tigor 1.2 Revotron XZA,2018,645000,10000,Washington,Seattle,3,1,0,0,20.3,1199,84.0,5,1,3
311,Maruti 800 Std,2006,81000,80000,Massachusetts,Boston,3,1,1,0,16.1,796,37.0,4,1,1
312,Honda City i-DTEC VX,2017,1300000,30000,Massachusetts,Boston,1,1,1,0,25.6,1498,97.9,5,1,1
313,Honda City i-DTEC VX,2017,1250000,33000,Washington,Seattle,1,1,1,0,25.6,1498,97.9,5,1,3
314,Maruti Ertiga VXI,2013,535000,90000,California,Los Angeles,3,1,1,4,16.02,1373,93.7,7,1,3
315,Nissan Terrano XV Premium 110 PS,2014,555000,80100,California,Los Angeles,1,1,1,2,19.01,1461,108.5,5,1,3
316,Honda City i VTEC VX,2014,725000,120000,Washington,Seattle,3,1,1,0,17.4,1497,117.3,5,1,3
318,Renault KWID RXL,2016,229999,40000,District of Columbia,Washington,3,1,1,0,25.17,799,53.3,5,1,1
319,Toyota Innova 2.5 GX (Diesel) 8 Seater,2013,800000,160000,District of Columbia,Washington,1,1,1,2,12.99,2494,100.6,8,1,1
320,Maruti Wagon R VXI BS IV,2017,409999,47000,Illinois,Chicago,3,1,1,0,20.51,998,67.04,5,1,0
321,Hyundai Creta 1.4 CRDi S Plus,2018,1210000,25000,Washington,Seattle,1,1,1,0,21.38,1396,88.7,5,1,3
322,Tata Tiago 1.2 Revotron XZ,2017,400000,26000,Washington,Seattle,3,1,1,0,23.84,1199,84.0,5,1,3
323,Hyundai Grand i10 1.2 CRDi Sportz,2018,520000,29000,Washington,Seattle,1,1,1,0,24.0,1186,73.97,5,1,3
324,Maruti Baleno Zeta Automatic,2016,650000,50000,Washington,Seattle,3,1,0,0,21.4,1197,83.1,5,1,3
325,Maruti Swift ZXI ABS,2011,325000,58000,New York,New York City,3,1,1,4,16.1,1298,88.2,5,1,1
326,Maruti Swift Dzire VXi AT,2012,420000,120000,New York,New York City,3,1,0,0,17.4,1197,85.8,5,1,1
327,Maruti Swift LXI Option,2014,400000,50000,New York,New York City,3,1,1,0,20.4,1197,81.8,5,1,1
328,Hyundai i20 1.2 Asta,2010,254999,80000,Illinois,Chicago,3,1,1,1,17.0,1197,80.0,5,1,0
329,Maruti Zen LXI,2003,65000,60000,Illinois,Chicago,3,1,1,1,17.3,993,60.0,5,1,0
330,Maruti Celerio LXI,2017,351000,36000,California,San Diego,3,1,1,0,23.1,998,67.04,5,1,3
331,Toyota Innova 2.5 V Diesel 8-seater,2007,404000,120000,California,San Diego,1,1,1,4,12.8,2494,102.0,8,1,3
332,Maruti Ritz LDi,2011,185000,185000,California,San Diego,1,1,1,4,21.1,1248,73.9,5,1,3
333,Nissan Micra Diesel XV,2011,250000,50000,California,San Diego,1,1,1,0,23.08,1461,63.1,5,1,3
334,Maruti Zen LXI,2002,60000,100000,California,San Diego,3,1,1,1,17.3,993,60.0,5,1,3
335,Hyundai Verna 1.6 SX VTVT (O),2013,500000,50000,California,Los Angeles,3,1,1,2,17.1,1591,121.3,5,1,3
336,Maruti Zen Estilo LXI BSIII,2007,85000,80000,Texas,Dallas,3,1,1,2,18.2,998,67.1,5,1,0
338,Maruti Alto LX,2005,85000,80000,Texas,Dallas,3,1,1,1,19.7,796,46.3,5,1,0
339,Maruti Swift Dzire ZDi,2011,265000,90000,New York,New York City,1,1,1,1,19.3,1248,73.9,5,1,1
340,Maruti A-Star Vxi,2010,130000,162000,New York,New York City,3,1,1,2,19.0,998,66.1,5,1,1
341,Maruti Ertiga VDI,2013,480000,110000,Illinois,Chicago,1,1,1,4,20.77,1248,88.76,7,1,0
342,Maruti Swift Ldi BSIII,2008,170000,120000,Florida,Miami,1,1,1,4,17.8,1248,75.0,5,1,2
343,Nissan Micra Diesel XV,2011,275000,45000,Washington,Seattle,1,1,1,0,23.08,1461,63.1,5,1,3
344,Maruti Wagon R LXI,2005,89000,90000,Washington,Seattle,3,1,1,2,18.9,998,67.1,5,1,3
345,Ford Figo Diesel Titanium,2010,170000,90000,California,Los Angeles,1,1,1,2,20.0,1399,68.0,5,1,3
346,Mahindra XUV300 W8 Option BSIV,2019,1090000,16500,California,Los Angeles,3,0,1,0,17.0,1197,110.0,5,1,3
347,Hyundai Creta 1.6 CRDi AT SX Plus,2017,1100000,67000,District of Columbia,Washington,1,1,0,0,17.01,1582,126.2,5,1,1
348,Maruti Swift VXI BSIV,2018,610000,52000,District of Columbia,Washington,3,0,1,0,22.0,1197,81.8,5,1,1
349,Datsun GO T Option BSIV,2016,335000,40000,North Carolina,Charlotte,3,0,1,0,20.63,1198,67.0,5,1,2
350,Hyundai Grand i10 Asta,2015,434999,40000,California,Los Angeles,3,0,1,0,18.9,1197,82.0,5,1,3
351,Toyota Fortuner 2.8 2WD MT BSIV,2018,3000000,35000,New York,New York City,1,1,1,0,14.24,2755,174.5,7,1,1
352,Renault KWID RXL,2018,390000,13000,New York,New York City,3,0,1,0,20.71,799,53.26,5,1,1
353,Honda Brio 1.2 VX MT,2012,325000,40000,New York,New York City,3,0,1,0,18.5,1198,86.8,5,1,1
354,Volkswagen Ameo 1.2 MPI Comfortline Plus,2019,640000,10000,Georgia,Atlanta,3,0,1,0,17.0,1198,73.75,5,1,2
355,Nissan Sunny XV Special Edition,2012,450000,9000,California,Los Angeles,3,0,1,0,16.95,1498,97.7,5,1,3
356,Toyota Etios Liva GD SP,2013,400000,70000,North Carolina,Charlotte,1,0,1,2,23.59,1364,67.06,5,1,2
357,Hyundai i10 Sportz,2009,215000,60000,New York,New York City,3,0,1,0,20.36,1197,78.9,5,1,1
358,Renault Duster 85PS Diesel RxL,2014,570000,40000,District of Columbia,Washington,1,0,1,0,20.45,1461,83.8,5,1,1
359,Mahindra XUV500 W8 2WD,2012,680000,93000,Texas,Dallas,1,0,1,0,15.1,2179,140.0,7,1,0
360,Toyota Innova 2.5 V Diesel 7-seater,2008,325000,80000,Pennsylvania,Philadelphia,1,1,1,1,12.8,2494,102.0,7,1,1
361,Tata Indigo CS eGLX BS IV,2011,150000,50000,Pennsylvania,Philadelphia,3,1,1,2,15.64,1193,64.08,5,1,1
362,Hyundai Elantra SX AT,2013,690000,68000,Pennsylvania,Philadelphia,3,0,0,0,14.5,1797,147.5,5,1,1
363,Mercedes-Benz New C-Class 220 CDI AT,2013,1550000,25000,Washington,Seattle,1,1,0,0,14.84,2143,170.0,5,1,3
364,Tata Nano STD,2012,64000,18000,Illinois,Chicago,3,0,1,0,25.4,624,37.5,4,1,0
365,Nissan Micra Diesel XL,2013,250000,120000,California,Los Angeles,1,1,1,0,23.08,1461,63.1,5,1,3
366,Maruti Wagon R LXI,2005,65000,35000,California,Los Angeles,3,1,1,0,18.9,998,67.1,5,1,3
367,Maruti Swift Dzire VDI,2016,550000,60000,California,Los Angeles,1,1,1,2,26.59,1248,74.0,5,1,3
368,Hyundai i10 Magna,2010,140000,70000,New York,New York City,3,1,1,1,20.36,1197,78.9,5,1,1
369,Renault KWID RXT,2016,300000,30000,California,Los Angeles,3,1,1,0,25.17,799,53.3,5,1,3
370,Volkswagen GTI 1.8 TSI,2016,800000,70000,California,Los Angeles,3,1,0,0,16.34,1798,189.3,5,1,3
371,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,2625000,9000,California,Los Angeles,1,0,0,0,13.6,1999,177.0,5,1,3
372,Lexus ES 300h,2019,5150000,20000,New York,New York City,3,0,0,0,22.37,2487,214.56,5,1,1
373,Jaguar XF 2.0 Diesel Portfolio,2017,3200000,45000,California,Los Angeles,1,0,0,0,19.33,1999,177.0,5,1,3
374,Tata Safari Storme EX,2015,503000,110000,Michigan,Detroit,1,1,1,0,14.1,2179,147.94,7,1,0
375,Volvo XC40 D4 Inscription BSIV,2019,3800000,20000,Michigan,Detroit,1,1,0,0,18.0,1969,190.0,5,1,0
376,Toyota Camry 2.5 Hybrid,2016,2000000,68089,Washington,Seattle,3,2,0,0,19.16,2494,157.7,5,1,3
377,Maruti Wagon R LXI,2013,225000,58343,California,San Francisco,3,2,1,0,21.79,998,67.05,5,1,3
378,Maruti Baleno Alpha 1.3,2018,740000,38817,California,Los Angeles,1,0,1,0,27.39,1248,74.0,5,1,3
379,Honda Jazz VX,2016,550000,56494,New York,New York City,3,2,1,0,18.2,1199,88.7,5,1,1
380,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,750000,79328,North Carolina,Charlotte,1,2,1,2,12.99,2494,100.6,7,1,2
381,Maruti Swift AMT VVT VXI,2019,650000,5621,Florida,Miami,3,2,0,0,22.0,1197,81.8,5,1,2
382,Toyota Etios VX,2017,625000,25538,Florida,Miami,3,2,1,0,16.78,1496,88.73,5,1,2
383,Maruti Swift AMT ZXI,2018,600000,69779,California,Los Angeles,3,0,0,0,22.0,1197,81.8,5,1,3
384,Hyundai Grand i10 1.2 CRDi Sportz,2017,450000,56290,California,Los Angeles,1,0,1,0,24.0,1186,73.97,5,1,3
385,BMW X4 M Sport X xDrive20d,2019,5400000,7500,Florida,Miami,1,0,0,0,16.78,1995,190.0,5,1,2
386,BMW X4 M Sport X xDrive20d,2019,5500000,8500,Florida,Miami,1,0,0,0,16.78,1995,190.0,5,1,2
387,Honda Amaze V CVT Petrol BSIV,2019,779000,7032,California,Los Angeles,3,2,0,0,19.0,1199,88.76,5,1,3
388,Skoda Rapid 1.6 MPI AT Elegance,2016,645000,11000,Michigan,Detroit,3,0,0,0,14.3,1598,103.5,5,1,0
389,Volvo V40 D3 R-Design,2018,2475000,2000,Michigan,Detroit,1,0,0,0,16.8,1984,150.0,5,1,0
390,Hyundai i10 Magna,2010,150000,106000,Michigan,Detroit,3,1,1,4,20.36,1197,78.9,5,1,0
392,Honda CR-V 2.4L 4WD AT,2009,500000,120000,Washington,Seattle,3,1,0,2,11.1,2354,158.8,5,1,3
393,Maruti Swift Dzire VDI,2015,480000,90000,New York,New York City,1,1,1,0,26.59,1248,74.0,5,1,1
394,Hyundai Verna 1.6 SX CRDi (O),2014,535000,70000,New York,New York City,1,1,1,4,22.32,1582,126.32,5,1,1
395,Toyota Innova 2.5 G1 Diesel 8-seater,2005,250000,240000,Washington,Seattle,1,1,1,4,12.8,2494,102.0,8,1,3
396,Maruti SX4 Celebration Diesel,2012,300000,100000,Washington,Seattle,1,1,1,2,21.5,1248,88.8,5,1,3
397,Hyundai Verna XXi ABS (Petrol),2009,340000,214000,Texas,Dallas,3,1,1,2,13.9,1599,103.2,5,1,0
398,Hyundai Verna CRDi SX,2009,340000,214000,California,Los Angeles,1,1,1,2,16.8,1493,110.0,5,1,3
399,Maruti Alto 800 VXI,2016,240000,50000,Illinois,Chicago,3,1,1,0,22.74,796,47.3,5,1,0
400,Honda City i-VTEC CVT V,2018,1085000,1000,Pennsylvania,Philadelphia,3,1,0,0,18.0,1497,117.6,5,1,1
401,Maruti Swift Dzire AMT VDI,2017,750000,19000,California,Los Angeles,1,1,0,0,28.4,1248,74.02,5,1,3
402,Tata Indigo LS,2012,95000,265000,New York,New York City,1,1,1,2,17.0,1405,70.0,5,1,1
403,Maruti Eeco CNG 5 Seater AC,2020,409999,35000,Michigan,Detroit,0,1,1,0,20.88,1196,61.7,5,1,0
404,Maruti Alto K10 VXI,2014,215000,80000,Michigan,Detroit,3,1,1,2,23.95,998,67.05,5,1,0
405,Mahindra XUV500 AT W10 AWD,2016,1290000,50000,North Carolina,Charlotte,1,1,0,0,16.0,2179,140.0,7,1,2
406,Maruti Alto K10 LXI,2010,150000,80000,North Carolina,Charlotte,3,1,1,0,20.92,998,67.1,5,1,2
407,Hyundai EON Sportz,2013,219000,50000,New York,New York City,3,1,1,2,21.1,814,55.2,5,1,1
408,Tata Tiago 1.2 Revotron XE,2018,325000,100000,New York,New York City,3,1,1,0,23.84,1199,84.0,5,1,1
409,Maruti Eeco Smiles 5 Seater AC,2013,260000,120000,Florida,Miami,3,1,1,2,15.1,1196,73.0,5,1,2
410,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,2625000,9000,California,San Francisco,1,0,0,0,13.6,1999,177.0,5,1,3
411,Lexus ES 300h,2019,5150000,20000,Georgia,Atlanta,3,0,0,0,22.37,2487,214.56,5,1,2
412,Jaguar XF 2.0 Diesel Portfolio,2017,3200000,45000,New York,New York City,1,0,0,0,19.33,1999,177.0,5,1,1
413,Tata Safari Storme EX,2015,503000,110000,New York,New York City,1,1,1,0,14.1,2179,147.94,7,1,1
414,Volvo XC40 D4 Inscription BSIV,2019,3800000,20000,California,Los Angeles,1,1,0,0,18.0,1969,190.0,5,1,3
415,Toyota Camry 2.5 Hybrid,2016,2000000,68089,Michigan,Detroit,3,2,0,0,19.16,2494,157.7,5,1,0
416,Maruti Wagon R LXI,2013,225000,58343,Michigan,Detroit,3,2,1,0,21.79,998,67.05,5,1,0
417,Maruti Baleno Alpha 1.3,2018,740000,38817,New York,New York City,1,0,1,0,27.39,1248,74.0,5,1,1
418,Honda Jazz VX,2016,550000,56494,Florida,Miami,3,2,1,0,18.2,1199,88.7,5,1,2
419,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,750000,79328,Florida,Miami,1,2,1,2,12.99,2494,100.6,7,1,2
420,Maruti Swift AMT VVT VXI,2019,650000,5621,Florida,Miami,3,2,0,0,22.0,1197,81.8,5,1,2
421,Toyota Etios VX,2017,625000,25538,New York,New York City,3,2,1,0,16.78,1496,88.73,5,1,1
422,Maruti Swift AMT ZXI,2018,600000,69779,New York,New York City,3,0,0,0,22.0,1197,81.8,5,1,1
423,Hyundai Grand i10 1.2 CRDi Sportz,2017,450000,56290,Michigan,Detroit,1,0,1,0,24.0,1186,73.97,5,1,0
424,BMW X4 M Sport X xDrive20d,2019,5400000,7500,Massachusetts,Boston,1,0,0,0,16.78,1995,190.0,5,1,1
425,BMW X4 M Sport X xDrive20d,2019,5500000,8500,California,Los Angeles,1,0,0,0,16.78,1995,190.0,5,1,3
426,Honda Amaze V CVT Petrol BSIV,2019,779000,7032,California,Los Angeles,3,2,0,0,19.0,1199,88.76,5,1,3
427,Skoda Rapid 1.6 MPI AT Elegance,2016,645000,11000,California,Los Angeles,3,0,0,0,14.3,1598,103.5,5,1,3
428,Volvo V40 D3 R-Design,2018,2475000,2000,California,Los Angeles,1,0,0,0,16.8,1984,150.0,5,1,3
429,Honda Amaze S CVT Diesel BSIV,2019,700000,40000,California,Los Angeles,1,1,0,0,23.8,1498,78.9,5,1,3
430,Hyundai Creta 1.4 CRDi Base,2017,950000,45000,Illinois,Chicago,1,1,1,0,21.38,1396,88.7,5,1,0
431,Maruti Alto LXi BSIII,2010,160000,80000,Illinois,Chicago,3,1,1,2,19.7,796,46.3,5,1,0
432,Hyundai Xcent 1.1 CRDi S Option,2015,409999,135000,Illinois,Chicago,1,1,1,2,24.4,1120,71.01,5,1,0
433,Toyota Innova 2.5 G (Diesel) 7 Seater,2015,840000,120000,California,Los Angeles,1,1,1,2,12.99,2494,100.6,7,1,3
434,Toyota Etios Liva Diesel,2013,450000,67000,California,Los Angeles,1,1,1,0,23.59,1364,67.1,5,1,3
435,Maruti Swift Dzire ZDI Plus,2017,900000,50000,Georgia,Atlanta,1,1,1,0,28.4,1248,74.02,5,1,2
436,Toyota Innova 2.5 V Diesel 7-seater,2008,570000,134000,Georgia,Atlanta,1,1,1,2,12.8,2494,102.0,7,1,2
437,Nissan Micra Diesel XV,2011,254999,110000,Georgia,Atlanta,1,1,1,2,23.08,1461,63.1,5,1,2
438,Maruti 800 AC BSIII,2009,130000,40000,California,Los Angeles,3,1,1,0,16.1,796,37.0,4,1,3
439,Maruti Swift Dzire VDI,2013,530000,120000,New York,New York City,1,1,1,2,23.4,1248,74.0,5,1,1
440,Volkswagen Polo 1.5 TDI Highline,2015,520000,110000,New York,New York City,1,1,1,2,20.14,1498,88.8,5,1,1
441,Mahindra Verito 1.5 D2 BSIII,2011,229999,170000,District of Columbia,Washington,1,1,1,2,21.0,1461,64.1,5,1,1
442,Maruti 800 AC BSIII,2004,81000,80000,District of Columbia,Washington,3,1,1,2,16.1,796,37.0,4,1,1
443,Maruti Swift VDI Optional,2016,600000,47000,California,Los Angeles,1,1,1,0,25.2,1248,74.0,5,1,3
444,Hyundai Xcent 1.2 Kappa S Option,2015,409999,93000,California,Los Angeles,3,1,1,0,19.1,1197,81.86,5,1,3
445,Maruti 800 Std,2010,120000,70000,New York,New York City,3,1,1,2,16.1,796,37.0,4,1,1
446,Maruti Celerio VXI,2014,320000,50000,New York,New York City,3,1,1,0,23.1,998,67.04,5,1,1
447,Ford Figo Diesel EXI,2015,292000,70000,Florida,Miami,1,1,1,0,20.0,1399,68.05,5,1,2
448,Tata Safari DICOR 2.2 LX 4x2,2012,390000,80000,California,Los Angeles,1,1,1,0,13.93,2179,138.03,7,1,3
449,Ford Figo 1.2P Titanium Plus MT,2016,550000,44000,California,Los Angeles,3,1,1,0,18.16,1196,86.8,5,1,3
450,Maruti Celerio ZXI,2014,385000,25000,Illinois,Chicago,3,1,1,0,23.1,998,67.04,5,1,0
451,Hyundai Creta 1.6 VTVT S,2016,800000,25000,Texas,Dallas,3,1,1,0,15.29,1591,121.3,5,1,0
452,Maruti Swift Dzire VXI 1.2,2019,675000,10000,Texas,Dallas,3,1,1,0,21.21,1197,81.8,5,1,0
453,Tata Hexa XT,2018,1525000,50000,Texas,Dallas,1,1,1,0,17.6,2179,153.86,7,1,0
454,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2018,950000,30000,New York,New York City,1,1,1,0,23.0,1498,98.96,5,1,1
455,Hyundai i20 Active 1.4 SX with AVN,2015,610000,50000,New York,New York City,1,1,1,2,21.19,1396,88.73,5,1,1
456,Hyundai i20 Asta 1.4 CRDi,2012,525000,120000,California,Los Angeles,1,1,1,0,22.54,1396,88.73,5,1,3
457,Honda Amaze S CVT Diesel BSIV,2019,700000,40000,California,Los Angeles,1,1,0,0,23.8,1498,78.9,5,1,3
458,Mahindra Bolero 2011-2019 SLE,2015,375000,80000,New York,New York City,1,1,1,0,15.96,2523,62.1,7,1,1
